date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:23:11	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:11%20GMT	http://flockerz.com/polyfills-EDZXTLZR.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/polyfills-EDZXTLZR.js	(from https://flockerz.com/en/comicstory/)
16:23:11	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:11%20GMT	https://flockerz.com/polyfills-EDZXTLZR.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/polyfills-EDZXTLZR.js	(from https://flockerz.com/en/comicstory/)
16:23:11	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:11%20GMT	http://flockerz.com/main-37F37ZOY.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/main-37F37ZOY.js	(from https://flockerz.com/en/comicstory/)
16:23:12	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:12%20GMT	https://flockerz.com/main-37F37ZOY.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/main-37F37ZOY.js	(from https://flockerz.com/en/comicstory/)
16:23:12	1280/1280	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22665890cd03dc05864b435dde7340a220%22	http://flockerz.com/assets/images/svg-icons/arrow-right.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/arrow-right.svg	(from https://flockerz.com/en/staking/)
16:23:13	0/-1	---M--	301	error ('')			http://flockerz.com/chunk-4CVRM4BE.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-4CVRM4BE.a8.delayed	(from https://flockerz.com/en/staking/)
16:23:13	47819/47819	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fcfa6cebe3ab72b939e85074d88208a3%22	http://flockerz.com/assets/images/svg-icons/logo.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/logo.svg	(from https://flockerz.com/en/staking/)
16:23:13	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:13%20GMT	https://flockerz.com/chunk-4CVRM4BE.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-4CVRM4BE.js	(from https://flockerz.com/en/staking/)
16:23:13	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:13%20GMT	http://flockerz.com/chunk-SOBX5UMN.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-SOBX5UMN.js	(from https://flockerz.com/en/staking/)
16:23:13	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:13%20GMT	https://flockerz.com/chunk-SOBX5UMN.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-SOBX5UMN.js	(from https://flockerz.com/en/staking/)
16:23:14	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:14%20GMT	http://flockerz.com/chunk-5WS733PT.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-5WS733PT.js	(from https://flockerz.com/en/staking/)
16:23:14	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:14%20GMT	https://flockerz.com/chunk-5WS733PT.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-5WS733PT.js	(from https://flockerz.com/en/staking/)
16:23:14	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:14%20GMT	http://flockerz.com/chunk-DNDX3UGS.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-DNDX3UGS.js	(from https://flockerz.com/en/staking/)
16:23:14	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:15%20GMT	https://flockerz.com/chunk-DNDX3UGS.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-DNDX3UGS.js	(from https://flockerz.com/en/staking/)
16:23:15	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:15%20GMT	http://flockerz.com/chunk-53TPD4WS.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-53TPD4WS.js	(from https://flockerz.com/en/staking/)
16:23:15	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:15%20GMT	https://flockerz.com/chunk-53TPD4WS.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-53TPD4WS.js	(from https://flockerz.com/en/staking/)
16:23:15	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:15%20GMT	http://flockerz.com/chunk-QARRFSX4.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-QARRFSX4.js	(from https://flockerz.com/en/staking/)
16:23:15	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:16%20GMT	https://flockerz.com/chunk-QARRFSX4.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-QARRFSX4.js	(from https://flockerz.com/en/staking/)
16:23:16	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:16%20GMT	http://flockerz.com/chunk-UUTKIRVD.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-UUTKIRVD.js	(from https://flockerz.com/en/staking/)
16:23:16	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:16%20GMT	https://flockerz.com/chunk-UUTKIRVD.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-UUTKIRVD.js	(from https://flockerz.com/en/staking/)
16:23:16	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:16%20GMT	http://flockerz.com/polyfills-EDZXTLZR.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/polyfills-EDZXTLZR.js	(from https://flockerz.com/en/staking/)
16:23:17	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:17%20GMT	https://flockerz.com/polyfills-EDZXTLZR.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/polyfills-EDZXTLZR.js	(from https://flockerz.com/en/staking/)
16:23:17	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:17%20GMT	http://flockerz.com/main-37F37ZOY.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/main-37F37ZOY.js	(from https://flockerz.com/en/staking/)
16:23:17	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:17%20GMT	https://flockerz.com/main-37F37ZOY.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/main-37F37ZOY.js	(from https://flockerz.com/en/staking/)
16:23:18	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:18%20GMT	http://flockerz.com/assets/images/svg-icons/telegram.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/telegram.svg	(from https://flockerz.com/en/)
16:23:18	0/-1	---M--	301	error ('')			https://flockerz.com/assets/images/svg-icons/telegram.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/telegram.c4.delayed	(from https://flockerz.com/en/)
16:23:18	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:18%20GMT	http://flockerz.com/assets/images/svg-icons/twitter.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/twitter.svg	(from https://flockerz.com/en/)
16:23:18	0/-1	---M--	301	error ('')			https://flockerz.com/assets/images/svg-icons/twitter.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/twitter.c7.delayed	(from https://flockerz.com/en/)
16:23:18	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:18%20GMT	http://flockerz.com/assets/documents/solid-proof.pdf	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/documents/solid-proof.pdf	(from https://flockerz.com/en/)
16:23:18	0/-1	---M--	301	error ('')			https://flockerz.com/assets/documents/solid-proof.pdf	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/documents/solid-proof.ca.delayed	(from https://flockerz.com/en/)
16:23:18	0/-1	---M--	301	error ('')			http://flockerz.com/assets/documents/white-paper.pdf	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/documents/white-paper.cc.delayed	(from https://flockerz.com/en/)
16:23:18	0/-1	---M--	301	error ('')			https://flockerz.com/assets/documents/white-paper.pdf	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/documents/white-paper.cd.delayed	(from https://flockerz.com/en/)
16:23:19	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:18%20GMT	http://flockerz.com/assets/images/svg-icons/twitter.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/twitter.svg	(from https://flockerz.com/en/)
16:23:19	0/-1	---M--	301	error ('')			https://flockerz.com/assets/images/svg-icons/twitter.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/twitter.d0.delayed	(from https://flockerz.com/en/)
16:23:19	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:19%20GMT	http://flockerz.com/assets/images/svg-icons/telegram.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/telegram.svg	(from https://flockerz.com/en/)
16:23:19	0/-1	---M--	301	error ('')			https://flockerz.com/assets/images/svg-icons/telegram.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/telegram.d3.delayed	(from https://flockerz.com/en/)
16:23:19	0/-1	---M--	301	error ('')			http://flockerz.com/chunk-4CVRM4BE.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-4CVRM4BE.d5.delayed	(from https://flockerz.com/en/)
16:23:19	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:19%20GMT	https://flockerz.com/chunk-4CVRM4BE.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-4CVRM4BE.js	(from https://flockerz.com/en/)
16:23:19	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:19%20GMT	http://flockerz.com/chunk-SOBX5UMN.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-SOBX5UMN.js	(from https://flockerz.com/en/)
16:23:20	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:20%20GMT	https://flockerz.com/chunk-SOBX5UMN.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-SOBX5UMN.js	(from https://flockerz.com/en/)
16:23:20	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:20%20GMT	http://flockerz.com/chunk-5WS733PT.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-5WS733PT.js	(from https://flockerz.com/en/)
16:23:20	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:20%20GMT	https://flockerz.com/chunk-5WS733PT.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-5WS733PT.js	(from https://flockerz.com/en/)
16:23:20	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:20%20GMT	http://flockerz.com/chunk-DNDX3UGS.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-DNDX3UGS.js	(from https://flockerz.com/en/)
16:23:21	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:21%20GMT	https://flockerz.com/chunk-DNDX3UGS.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-DNDX3UGS.js	(from https://flockerz.com/en/)
16:23:21	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:21%20GMT	http://flockerz.com/chunk-53TPD4WS.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-53TPD4WS.js	(from https://flockerz.com/en/)
16:23:21	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:21%20GMT	https://flockerz.com/chunk-53TPD4WS.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-53TPD4WS.js	(from https://flockerz.com/en/)
16:23:22	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:22%20GMT	http://flockerz.com/chunk-QARRFSX4.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-QARRFSX4.js	(from https://flockerz.com/en/)
16:23:22	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:22%20GMT	https://flockerz.com/chunk-QARRFSX4.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-QARRFSX4.js	(from https://flockerz.com/en/)
16:23:22	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:22%20GMT	http://flockerz.com/chunk-UUTKIRVD.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-UUTKIRVD.js	(from https://flockerz.com/en/)
16:23:22	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:22%20GMT	https://flockerz.com/chunk-UUTKIRVD.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/chunk-UUTKIRVD.js	(from https://flockerz.com/en/)
16:23:23	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:23%20GMT	http://flockerz.com/polyfills-EDZXTLZR.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/polyfills-EDZXTLZR.js	(from https://flockerz.com/en/)
16:23:23	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:23%20GMT	https://flockerz.com/polyfills-EDZXTLZR.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/polyfills-EDZXTLZR.js	(from https://flockerz.com/en/)
16:23:23	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:23%20GMT	http://flockerz.com/main-37F37ZOY.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/main-37F37ZOY.js	(from https://flockerz.com/en/)
16:23:23	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:53:23%20GMT	https://flockerz.com/main-37F37ZOY.js	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/main-37F37ZOY.js	(from https://flockerz.com/en/)
